wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,trialset_id,script_checksum,user_response,block_trial_num,cogtask_resource_checksum,response_time_OLD,is_script,trial_uuid,trial_type,mem_free_perc,cogtask_display_name,trial_num,mem_free_total,os,cogtask_error,block_num,response_time,cogtask_type,cogtask_run_uuid,time_stamp,cogtask_cps,cogtask_script,cogtask_name,block_id,cogtask_all_params_checksum,cogtask_fps,correct_response,cogtask_trial_params
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",1,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1541,true,04f091a3-5998-4fbc-8d9e-1919eed8f047,NORMAL,NA,Symbol Search,1,NA,android,,1,1536,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:42,60.24096385542168,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.51807228915662,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:0}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",0,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1292,true,68ca83be-3107-41f3-906e-c33ae8fe56f1,NORMAL,NA,Symbol Search,2,NA,android,,1,1276,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:44,60.37321624588364,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,120.19758507135016,0,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:0,lure:0}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",1,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1032,true,34fb6856-476a-4417-a8d2-4734fc40c128,LURE,NA,Symbol Search,3,NA,android,,1,1016,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:46,59.98723675813657,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.97447351627314,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:1}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",0,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",869,true,b05d8aba-9a75-4157-b9e7-b9584617f85f,LURE,NA,Symbol Search,4,NA,android,,1,857,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:47,60.541310541310544,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.65811965811966,0,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:0,lure:1}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",1,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1521,true,0a3d6bfc-f496-4364-aa37-54e829ebdf81,NORMAL,NA,Symbol Search,5,NA,android,,1,1509,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:49,60.45831301803997,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.94149195514382,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:0}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",1,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1386,true,b175531f-87b1-4b17-9c42-367dc698436d,NORMAL,NA,Symbol Search,6,NA,android,,1,1367,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:51,60.5112154407929,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.9791340636411,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:0}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",0,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1229,true,2802723f-d6b8-4620-849b-234fccfacb2f,LURE,NA,Symbol Search,7,NA,android,,1,1217,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:53,60.22727272727273,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.88636363636364,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:1}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",1,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1474,true,a218d93d-f73e-494a-89ad-ee000ce2537f,LURE,NA,Symbol Search,8,NA,android,,1,1457,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:55,60.288988540109614,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,120.07972097658195,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:1}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",0,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1224,true,9d4ab4a2-d276-40da-b4e6-2f3a57f266dc,LURE,NA,Symbol Search,9,NA,android,,1,1211,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:57,60.29579067121729,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.45392491467577,0,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:0,lure:1}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",0,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1008,true,d7e8b86f-a713-49e8-90ed-d580308e525d,LURE,NA,Symbol Search,10,NA,android,,1,995,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:08:58,60.35042180402336,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,120.0519143413368,0,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:0,lure:1}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",1,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1647,true,a2244bf1-1390-48fd-acdb-9a9789fcdf4a,NORMAL,NA,Symbol Search,11,NA,android,,1,1631,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:09:00,60.14692378328742,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,120.29384756657484,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:0}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",0,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",2148,true,7ee5f5ee-98d1-4416-b300-aff301f3b3b6,NORMAL,NA,Symbol Search,12,NA,android,,1,2146,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:09:03,60.07462686567164,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.77611940298507,0,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:0,lure:0}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",1,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",1697,true,c5ada94f-083c-4271-b3ad-c61c18e96fd5,LURE,NA,Symbol Search,13,NA,android,,1,1693,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:09:05,60.008956560680694,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,120.01791312136139,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:1}"
74ee37cc-0d64-4887-92b1-d200f9793c7c,symbolsearch,kepi-dz1yh,SM-G991U,12,2022-01-18 16:09:38,2022-01-18 16:09:30,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,symbolsearch.json:72b06bd15fe02d21233621894e119a4c,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909,Trial.js:ea19a3a882352e7a689d3cd43831bd2d}",1,0,"{symbols.png:7961fd8cb80b8dc244c50f826f85496d,:-1}",2159,true,30691ff1-4050-4ed2-8189-35b3d1dde013,NORMAL,NA,Symbol Search,14,NA,android,,1,2144,script,1076c48f-db79-4b7e-a6d5-d4fba000df2a,2022/01/18 16:09:08,60.06674082313682,symbolsearch,Symbol Search,1,566ad1964a4133089b686436dd94c280,119.76269929551353,1,"{matchpairstop:3,lureperc:50,trialnum:20,script:symbolsearch,leftcorrect:1,lure:0}"
